DeepMimic: obs=128 act=29 clip=261.3s  max_steps=13067
iter 1007 | ep_len   56.9 | ep_ret    27.15 | pi -0.151 | v 0.892 | ent 114.84 | std 12.792
iter 1008 | ep_len   52.0 | ep_ret    24.57 | pi -0.178 | v 0.653 | ent 114.88 | std 12.809
iter 1009 | ep_len   54.6 | ep_ret    25.88 | pi -0.171 | v 0.766 | ent 114.92 | std 12.831
iter 1010 | ep_len   55.0 | ep_ret    26.02 | pi -0.158 | v 0.709 | ent 115.00 | std 12.866
iter 1011 | ep_len   60.2 | ep_ret    28.78 | pi -0.095 | v 0.867 | ent 115.08 | std 12.901
iter 1012 | ep_len   62.7 | ep_ret    30.21 | pi -0.186 | v 1.106 | ent 115.14 | std 12.927
iter 1013 | ep_len   52.8 | ep_ret    24.90 | pi -0.198 | v 1.325 | ent 115.21 | std 12.959
iter 1014 | ep_len   66.9 | ep_ret    32.27 | pi -0.217 | v 1.282 | ent 115.30 | std 13.001
iter 1015 | ep_len   56.4 | ep_ret    26.81 | pi -0.132 | v 0.782 | ent 115.35 | std 13.021
iter 1016 | ep_len   50.3 | ep_ret    23.47 | pi -0.054 | v 0.636 | ent 115.40 | std 13.046
iter 1017 | ep_len   56.7 | ep_ret    26.89 | pi -0.089 | v 0.600 | ent 115.45 | std 13.068
iter 1018 | ep_len   55.9 | ep_ret    26.44 | pi -0.128 | v 1.103 | ent 115.47 | std 13.075
iter 1019 | ep_len   62.4 | ep_ret    30.01 | pi -0.215 | v 1.123 | ent 115.52 | std 13.098
iter 1020 | ep_len   57.3 | ep_ret    27.31 | pi -0.136 | v 0.854 | ent 115.60 | std 13.135
iter 1021 | ep_len   54.9 | ep_ret    26.06 | pi -0.176 | v 0.709 | ent 115.67 | std 13.166
iter 1022 | ep_len   57.7 | ep_ret    27.50 | pi -0.122 | v 1.149 | ent 115.77 | std 13.213
iter 1023 | ep_len   54.0 | ep_ret    25.56 | pi -0.162 | v 1.172 | ent 115.85 | std 13.252
iter 1024 | ep_len   61.6 | ep_ret    29.49 | pi -0.181 | v 1.088 | ent 115.91 | std 13.277
iter 1025 | ep_len   55.1 | ep_ret    26.11 | pi -0.170 | v 1.242 | ent 115.95 | std 13.295
iter 1026 | ep_len   60.3 | ep_ret    28.69 | pi -0.210 | v 1.300 | ent 116.00 | std 13.320
iter 1027 | ep_len   57.1 | ep_ret    27.00 | pi -0.210 | v 0.894 | ent 116.06 | std 13.348
iter 1028 | ep_len   55.3 | ep_ret    26.20 | pi -0.096 | v 0.596 | ent 116.13 | std 13.378
iter 1029 | ep_len   53.4 | ep_ret    25.22 | pi -0.216 | v 0.625 | ent 116.19 | std 13.407
iter 1030 | ep_len   53.3 | ep_ret    24.94 | pi -0.158 | v 1.265 | ent 116.23 | std 13.427
iter 1031 | ep_len   53.5 | ep_ret    25.30 | pi -0.094 | v 0.893 | ent 116.33 | std 13.473
iter 1032 | ep_len   53.7 | ep_ret    25.35 | pi -0.277 | v 0.789 | ent 116.40 | std 13.503
iter 1033 | ep_len   55.7 | ep_ret    26.23 | pi -0.103 | v 0.874 | ent 116.44 | std 13.524
iter 1034 | ep_len   51.1 | ep_ret    24.18 | pi -0.183 | v 0.902 | ent 116.54 | std 13.567
iter 1035 | ep_len   65.0 | ep_ret    31.15 | pi -0.258 | v 1.201 | ent 116.61 | std 13.600
iter 1036 | ep_len   52.5 | ep_ret    24.59 | pi -0.130 | v 1.061 | ent 116.64 | std 13.615
iter 1037 | ep_len   58.6 | ep_ret    27.80 | pi -0.145 | v 1.201 | ent 116.69 | std 13.640
iter 1038 | ep_len   50.7 | ep_ret    23.78 | pi -0.173 | v 0.859 | ent 116.77 | std 13.676
iter 1039 | ep_len   57.7 | ep_ret    27.66 | pi -0.109 | v 0.769 | ent 116.83 | std 13.706
iter 1040 | ep_len   60.5 | ep_ret    28.87 | pi -0.209 | v 1.142 | ent 116.87 | std 13.726
iter 1041 | ep_len   54.7 | ep_ret    25.94 | pi -0.092 | v 1.072 | ent 116.93 | std 13.755
iter 1042 | ep_len   63.7 | ep_ret    30.40 | pi -0.191 | v 1.327 | ent 116.98 | std 13.777
iter 1043 | ep_len   51.6 | ep_ret    24.50 | pi -0.149 | v 1.175 | ent 117.02 | std 13.791
iter 1044 | ep_len   60.2 | ep_ret    28.59 | pi -0.257 | v 0.969 | ent 117.06 | std 13.813
iter 1045 | ep_len   52.8 | ep_ret    24.79 | pi -0.118 | v 0.896 | ent 117.14 | std 13.854
iter 1046 | ep_len   54.5 | ep_ret    26.04 | pi -0.033 | v 1.412 | ent 117.18 | std 13.872
iter 1047 | ep_len   60.1 | ep_ret    28.69 | pi -0.142 | v 0.923 | ent 117.24 | std 13.906
iter 1048 | ep_len   60.0 | ep_ret    28.86 | pi -0.179 | v 1.371 | ent 117.31 | std 13.938
iter 1049 | ep_len   56.3 | ep_ret    26.53 | pi -0.143 | v 1.002 | ent 117.36 | std 13.965
iter 1050 | ep_len   57.3 | ep_ret    26.99 | pi -0.088 | v 0.992 | ent 117.44 | std 14.000
iter 1051 | ep_len   54.8 | ep_ret    26.03 | pi -0.048 | v 1.271 | ent 117.50 | std 14.029
iter 1052 | ep_len   52.3 | ep_ret    24.88 | pi -0.176 | v 0.821 | ent 117.57 | std 14.064
iter 1053 | ep_len   57.0 | ep_ret    26.94 | pi -0.142 | v 0.756 | ent 117.66 | std 14.108
iter 1054 | ep_len   58.4 | ep_ret    27.87 | pi -0.025 | v 1.048 | ent 117.73 | std 14.142
iter 1055 | ep_len   56.1 | ep_ret    26.63 | pi -0.167 | v 0.894 | ent 117.79 | std 14.170
iter 1056 | ep_len   59.8 | ep_ret    28.13 | pi -0.133 | v 0.843 | ent 117.85 | std 14.198
iter 1057 | ep_len   61.2 | ep_ret    29.10 | pi -0.049 | v 0.555 | ent 117.89 | std 14.219
iter 1058 | ep_len   54.4 | ep_ret    25.90 | pi -0.093 | v 0.870 | ent 117.96 | std 14.254
iter 1059 | ep_len   54.6 | ep_ret    26.29 | pi -0.041 | v 0.902 | ent 118.05 | std 14.299
iter 1060 | ep_len   57.4 | ep_ret    27.19 | pi -0.093 | v 1.075 | ent 118.10 | std 14.322
iter 1061 | ep_len   50.8 | ep_ret    23.99 | pi -0.059 | v 1.318 | ent 118.14 | std 14.344
iter 1062 | ep_len   53.9 | ep_ret    25.61 | pi -0.119 | v 0.557 | ent 118.19 | std 14.369
iter 1063 | ep_len   58.7 | ep_ret    28.23 | pi -0.175 | v 1.573 | ent 118.27 | std 14.405
iter 1064 | ep_len   52.7 | ep_ret    24.70 | pi -0.167 | v 0.504 | ent 118.36 | std 14.453
iter 1065 | ep_len   55.6 | ep_ret    26.21 | pi -0.101 | v 0.927 | ent 118.44 | std 14.496
iter 1066 | ep_len   64.3 | ep_ret    30.83 | pi -0.110 | v 0.878 | ent 118.49 | std 14.517
iter 1067 | ep_len   53.6 | ep_ret    25.40 | pi -0.104 | v 1.380 | ent 118.55 | std 14.545
iter 1068 | ep_len   60.1 | ep_ret    28.62 | pi -0.116 | v 0.982 | ent 118.65 | std 14.597
iter 1069 | ep_len   55.9 | ep_ret    26.59 | pi -0.177 | v 1.364 | ent 118.70 | std 14.625
iter 1070 | ep_len   63.1 | ep_ret    30.15 | pi -0.085 | v 1.326 | ent 118.76 | std 14.653
iter 1071 | ep_len   60.1 | ep_ret    28.78 | pi -0.064 | v 1.028 | ent 118.82 | std 14.686
iter 1072 | ep_len   56.4 | ep_ret    26.86 | pi -0.108 | v 1.463 | ent 118.89 | std 14.721
iter 1073 | ep_len   52.3 | ep_ret    24.81 | pi -0.203 | v 0.898 | ent 118.95 | std 14.752
iter 1074 | ep_len   59.7 | ep_ret    28.64 | pi -0.200 | v 0.868 | ent 119.02 | std 14.787
iter 1075 | ep_len   59.9 | ep_ret    28.89 | pi -0.179 | v 1.170 | ent 119.11 | std 14.835
iter 1076 | ep_len   58.9 | ep_ret    27.86 | pi -0.072 | v 0.968 | ent 119.15 | std 14.853
iter 1077 | ep_len   56.4 | ep_ret    26.84 | pi -0.043 | v 1.011 | ent 119.21 | std 14.885
iter 1078 | ep_len   60.9 | ep_ret    28.99 | pi -0.167 | v 0.986 | ent 119.23 | std 14.896
iter 1079 | ep_len   59.1 | ep_ret    28.17 | pi -0.109 | v 0.731 | ent 119.30 | std 14.930
iter 1080 | ep_len   53.1 | ep_ret    24.86 | pi -0.161 | v 0.747 | ent 119.35 | std 14.958
iter 1081 | ep_len   54.6 | ep_ret    26.13 | pi -0.092 | v 0.677 | ent 119.45 | std 15.010
iter 1082 | ep_len   67.7 | ep_ret    32.68 | pi -0.110 | v 1.128 | ent 119.55 | std 15.060
iter 1083 | ep_len   55.1 | ep_ret    26.21 | pi -0.174 | v 1.568 | ent 119.61 | std 15.088
iter 1084 | ep_len   59.3 | ep_ret    28.35 | pi -0.110 | v 1.303 | ent 119.66 | std 15.113
iter 1085 | ep_len   55.4 | ep_ret    26.21 | pi -0.147 | v 0.961 | ent 119.71 | std 15.136
iter 1086 | ep_len   54.6 | ep_ret    25.88 | pi -0.072 | v 0.618 | ent 119.78 | std 15.178
iter 1087 | ep_len   53.9 | ep_ret    25.55 | pi -0.132 | v 0.818 | ent 119.85 | std 15.213
iter 1088 | ep_len   54.6 | ep_ret    25.52 | pi -0.199 | v 0.867 | ent 119.93 | std 15.258
iter 1089 | ep_len   53.6 | ep_ret    25.34 | pi -0.009 | v 0.548 | ent 120.00 | std 15.290
iter 1090 | ep_len   58.2 | ep_ret    27.68 | pi -0.066 | v 1.173 | ent 120.11 | std 15.351
iter 1091 | ep_len   63.5 | ep_ret    30.44 | pi -0.251 | v 1.312 | ent 120.17 | std 15.383
iter 1092 | ep_len   51.6 | ep_ret    24.34 | pi -0.134 | v 0.801 | ent 120.24 | std 15.422
iter 1093 | ep_len   62.7 | ep_ret    30.30 | pi -0.133 | v 1.716 | ent 120.29 | std 15.446
iter 1094 | ep_len   59.1 | ep_ret    28.28 | pi -0.202 | v 0.936 | ent 120.30 | std 15.456
iter 1095 | ep_len   55.9 | ep_ret    26.39 | pi -0.235 | v 0.673 | ent 120.39 | std 15.501
iter 1096 | ep_len   57.8 | ep_ret    27.26 | pi -0.066 | v 1.076 | ent 120.45 | std 15.533
iter 1097 | ep_len   59.7 | ep_ret    28.37 | pi -0.122 | v 0.758 | ent 120.51 | std 15.569
iter 1098 | ep_len   56.4 | ep_ret    26.68 | pi -0.123 | v 0.785 | ent 120.62 | std 15.627
iter 1099 | ep_len   55.4 | ep_ret    26.45 | pi -0.085 | v 0.763 | ent 120.68 | std 15.659
iter 1100 | ep_len   56.8 | ep_ret    26.84 | pi -0.134 | v 1.350 | ent 120.73 | std 15.689
iter 1101 | ep_len   56.2 | ep_ret    26.70 | pi -0.165 | v 1.129 | ent 120.79 | std 15.719
iter 1102 | ep_len   60.0 | ep_ret    28.57 | pi -0.061 | v 1.220 | ent 120.84 | std 15.745
iter 1103 | ep_len   56.9 | ep_ret    27.29 | pi -0.226 | v 1.252 | ent 120.89 | std 15.775
iter 1104 | ep_len   57.4 | ep_ret    27.30 | pi -0.141 | v 1.352 | ent 120.95 | std 15.807
iter 1105 | ep_len   55.2 | ep_ret    26.11 | pi -0.170 | v 0.563 | ent 121.01 | std 15.836
iter 1106 | ep_len   55.7 | ep_ret    26.23 | pi -0.191 | v 0.516 | ent 121.10 | std 15.891
iter 1107 | ep_len   51.6 | ep_ret    24.70 | pi -0.080 | v 0.548 | ent 121.18 | std 15.929
iter 1108 | ep_len   56.7 | ep_ret    26.60 | pi -0.118 | v 0.884 | ent 121.20 | std 15.942
iter 1109 | ep_len   53.3 | ep_ret    25.24 | pi -0.109 | v 0.919 | ent 121.28 | std 15.985
iter 1110 | ep_len   60.8 | ep_ret    29.29 | pi -0.160 | v 1.220 | ent 121.35 | std 16.021
iter 1111 | ep_len   57.1 | ep_ret    26.88 | pi -0.070 | v 0.944 | ent 121.42 | std 16.061
iter 1112 | ep_len   55.5 | ep_ret    26.10 | pi -0.198 | v 1.464 | ent 121.49 | std 16.099
iter 1113 | ep_len   59.4 | ep_ret    27.87 | pi -0.073 | v 0.918 | ent 121.55 | std 16.135
iter 1114 | ep_len   57.5 | ep_ret    27.22 | pi -0.141 | v 1.116 | ent 121.67 | std 16.204
iter 1115 | ep_len   55.1 | ep_ret    26.27 | pi -0.187 | v 0.818 | ent 121.76 | std 16.251
iter 1116 | ep_len   56.8 | ep_ret    26.66 | pi -0.109 | v 1.312 | ent 121.83 | std 16.289
iter 1117 | ep_len   51.0 | ep_ret    24.07 | pi -0.187 | v 0.817 | ent 121.91 | std 16.334
iter 1118 | ep_len   57.8 | ep_ret    27.52 | pi -0.045 | v 1.053 | ent 121.98 | std 16.374
iter 1119 | ep_len   59.7 | ep_ret    28.43 | pi -0.154 | v 0.885 | ent 122.06 | std 16.425
iter 1120 | ep_len   57.8 | ep_ret    27.44 | pi -0.102 | v 1.336 | ent 122.12 | std 16.458
iter 1121 | ep_len   57.5 | ep_ret    27.04 | pi -0.149 | v 0.719 | ent 122.16 | std 16.478
iter 1122 | ep_len   55.9 | ep_ret    26.47 | pi -0.209 | v 0.706 | ent 122.20 | std 16.498
iter 1123 | ep_len   63.1 | ep_ret    30.24 | pi -0.180 | v 1.885 | ent 122.24 | std 16.521
iter 1124 | ep_len   57.5 | ep_ret    27.27 | pi -0.162 | v 1.019 | ent 122.28 | std 16.547
iter 1125 | ep_len   59.8 | ep_ret    28.49 | pi -0.226 | v 0.903 | ent 122.33 | std 16.576
iter 1126 | ep_len   65.0 | ep_ret    30.97 | pi -0.086 | v 1.053 | ent 122.38 | std 16.606
iter 1127 | ep_len   58.3 | ep_ret    27.40 | pi -0.169 | v 0.916 | ent 122.45 | std 16.648
iter 1128 | ep_len   65.7 | ep_ret    31.24 | pi -0.150 | v 0.952 | ent 122.55 | std 16.706
iter 1129 | ep_len   55.1 | ep_ret    25.97 | pi -0.056 | v 1.185 | ent 122.64 | std 16.755
iter 1130 | ep_len   61.6 | ep_ret    29.16 | pi -0.201 | v 0.969 | ent 122.66 | std 16.771
iter 1131 | ep_len   59.3 | ep_ret    28.03 | pi -0.197 | v 0.912 | ent 122.70 | std 16.792
iter 1132 | ep_len   57.6 | ep_ret    26.95 | pi -0.133 | v 0.830 | ent 122.73 | std 16.811
iter 1133 | ep_len   54.0 | ep_ret    25.31 | pi -0.085 | v 0.941 | ent 122.78 | std 16.838
iter 1134 | ep_len   63.9 | ep_ret    30.56 | pi -0.189 | v 1.163 | ent 122.83 | std 16.868
iter 1135 | ep_len   61.9 | ep_ret    29.12 | pi -0.078 | v 1.256 | ent 122.88 | std 16.904
iter 1136 | ep_len   54.7 | ep_ret    25.91 | pi -0.116 | v 1.246 | ent 122.93 | std 16.928
iter 1137 | ep_len   62.2 | ep_ret    29.76 | pi -0.103 | v 1.076 | ent 123.00 | std 16.972
iter 1138 | ep_len   56.6 | ep_ret    26.90 | pi -0.201 | v 1.233 | ent 123.05 | std 17.004
iter 1139 | ep_len   56.5 | ep_ret    26.79 | pi -0.063 | v 0.919 | ent 123.11 | std 17.040
iter 1140 | ep_len   53.3 | ep_ret    25.27 | pi -0.194 | v 0.588 | ent 123.15 | std 17.063
iter 1141 | ep_len   52.5 | ep_ret    24.80 | pi -0.158 | v 0.645 | ent 123.22 | std 17.108
iter 1142 | ep_len   54.6 | ep_ret    25.61 | pi -0.096 | v 1.012 | ent 123.28 | std 17.139
iter 1143 | ep_len   59.1 | ep_ret    28.49 | pi -0.130 | v 0.965 | ent 123.31 | std 17.159
iter 1144 | ep_len   54.7 | ep_ret    26.13 | pi -0.100 | v 1.621 | ent 123.39 | std 17.207
iter 1145 | ep_len   60.9 | ep_ret    28.96 | pi -0.157 | v 1.755 | ent 123.43 | std 17.228
iter 1146 | ep_len   57.5 | ep_ret    27.46 | pi -0.104 | v 1.262 | ent 123.46 | std 17.243
iter 1147 | ep_len   60.4 | ep_ret    28.81 | pi -0.069 | v 1.028 | ent 123.51 | std 17.271
iter 1148 | ep_len   53.9 | ep_ret    25.22 | pi -0.149 | v 0.859 | ent 123.55 | std 17.297
iter 1149 | ep_len   58.3 | ep_ret    27.81 | pi -0.144 | v 1.078 | ent 123.61 | std 17.333
iter 1150 | ep_len   52.6 | ep_ret    24.82 | pi -0.168 | v 1.780 | ent 123.70 | std 17.387
iter 1151 | ep_len   53.1 | ep_ret    25.21 | pi -0.100 | v 0.818 | ent 123.78 | std 17.440
iter 1152 | ep_len   55.8 | ep_ret    26.52 | pi -0.107 | v 0.820 | ent 123.85 | std 17.478
iter 1153 | ep_len   61.2 | ep_ret    29.25 | pi -0.331 | v 0.843 | ent 123.91 | std 17.513
iter 1154 | ep_len   53.4 | ep_ret    25.11 | pi -0.155 | v 0.857 | ent 123.97 | std 17.547
iter 1155 | ep_len   59.3 | ep_ret    28.13 | pi -0.149 | v 1.219 | ent 124.01 | std 17.571
iter 1156 | ep_len   60.3 | ep_ret    28.52 | pi -0.225 | v 0.963 | ent 124.07 | std 17.609
iter 1157 | ep_len   57.1 | ep_ret    27.07 | pi -0.128 | v 1.329 | ent 124.14 | std 17.649
iter 1158 | ep_len   56.5 | ep_ret    26.89 | pi -0.117 | v 1.209 | ent 124.20 | std 17.686
iter 1159 | ep_len   52.7 | ep_ret    25.01 | pi -0.088 | v 1.203 | ent 124.26 | std 17.728
iter 1160 | ep_len   56.7 | ep_ret    26.91 | pi -0.062 | v 1.103 | ent 124.34 | std 17.780
iter 1161 | ep_len   53.0 | ep_ret    24.56 | pi -0.127 | v 0.644 | ent 124.42 | std 17.825
iter 1162 | ep_len   63.2 | ep_ret    30.11 | pi -0.110 | v 1.333 | ent 124.47 | std 17.858
iter 1163 | ep_len   63.8 | ep_ret    30.68 | pi -0.127 | v 1.549 | ent 124.55 | std 17.913
iter 1164 | ep_len   59.0 | ep_ret    28.24 | pi -0.060 | v 1.043 | ent 124.61 | std 17.953
iter 1165 | ep_len   60.0 | ep_ret    28.47 | pi -0.145 | v 1.858 | ent 124.65 | std 17.976
iter 1166 | ep_len   54.8 | ep_ret    25.79 | pi -0.097 | v 0.926 | ent 124.72 | std 18.019
iter 1167 | ep_len   61.7 | ep_ret    29.16 | pi -0.081 | v 1.241 | ent 124.77 | std 18.053
iter 1168 | ep_len   53.0 | ep_ret    25.15 | pi -0.203 | v 0.651 | ent 124.84 | std 18.098
iter 1169 | ep_len   62.6 | ep_ret    29.85 | pi -0.107 | v 1.599 | ent 124.88 | std 18.121
iter 1170 | ep_len   56.4 | ep_ret    26.51 | pi -0.079 | v 0.646 | ent 124.93 | std 18.157
iter 1171 | ep_len   54.1 | ep_ret    25.17 | pi -0.084 | v 1.280 | ent 124.99 | std 18.195
iter 1172 | ep_len   57.6 | ep_ret    27.45 | pi -0.110 | v 1.129 | ent 125.07 | std 18.246
iter 1173 | ep_len   55.5 | ep_ret    25.85 | pi -0.101 | v 0.852 | ent 125.12 | std 18.273
iter 1174 | ep_len   56.6 | ep_ret    26.72 | pi -0.140 | v 0.900 | ent 125.19 | std 18.317
iter 1175 | ep_len   64.3 | ep_ret    30.70 | pi -0.199 | v 1.480 | ent 125.27 | std 18.368
iter 1176 | ep_len   60.1 | ep_ret    28.21 | pi -0.155 | v 0.727 | ent 125.34 | std 18.414
iter 1177 | ep_len   57.6 | ep_ret    27.14 | pi -0.198 | v 1.126 | ent 125.41 | std 18.457
iter 1178 | ep_len   63.8 | ep_ret    30.14 | pi -0.256 | v 1.078 | ent 125.47 | std 18.496
iter 1179 | ep_len   62.8 | ep_ret    29.66 | pi -0.158 | v 1.262 | ent 125.52 | std 18.532
iter 1180 | ep_len   55.4 | ep_ret    25.92 | pi -0.057 | v 1.123 | ent 125.59 | std 18.580
iter 1181 | ep_len   60.7 | ep_ret    28.79 | pi -0.049 | v 1.072 | ent 125.64 | std 18.612
iter 1182 | ep_len   61.9 | ep_ret    29.35 | pi -0.078 | v 0.855 | ent 125.72 | std 18.662
iter 1183 | ep_len   56.4 | ep_ret    26.48 | pi -0.183 | v 0.960 | ent 125.78 | std 18.707
iter 1184 | ep_len   60.9 | ep_ret    28.90 | pi -0.057 | v 1.005 | ent 125.88 | std 18.763
iter 1185 | ep_len   56.3 | ep_ret    26.28 | pi -0.200 | v 1.417 | ent 125.93 | std 18.798
iter 1186 | ep_len   59.8 | ep_ret    28.09 | pi -0.134 | v 0.851 | ent 126.00 | std 18.847
iter 1187 | ep_len   50.8 | ep_ret    23.70 | pi -0.180 | v 0.759 | ent 126.03 | std 18.863
iter 1188 | ep_len   59.2 | ep_ret    28.32 | pi -0.035 | v 1.029 | ent 126.06 | std 18.884
iter 1189 | ep_len   62.4 | ep_ret    29.69 | pi -0.165 | v 1.021 | ent 126.14 | std 18.937
iter 1190 | ep_len   60.8 | ep_ret    28.84 | pi -0.214 | v 1.288 | ent 126.20 | std 18.980
iter 1191 | ep_len   57.2 | ep_ret    26.80 | pi -0.167 | v 0.798 | ent 126.25 | std 19.012
iter 1192 | ep_len   56.8 | ep_ret    27.02 | pi -0.058 | v 0.769 | ent 126.31 | std 19.053
iter 1193 | ep_len   61.8 | ep_ret    29.33 | pi -0.157 | v 1.427 | ent 126.34 | std 19.077
iter 1194 | ep_len   55.1 | ep_ret    25.80 | pi -0.159 | v 1.005 | ent 126.38 | std 19.105
iter 1195 | ep_len   60.6 | ep_ret    28.56 | pi -0.110 | v 0.875 | ent 126.45 | std 19.152
iter 1196 | ep_len   62.8 | ep_ret    29.41 | pi -0.010 | v 1.173 | ent 126.50 | std 19.186
iter 1197 | ep_len   54.3 | ep_ret    25.57 | pi -0.222 | v 1.311 | ent 126.55 | std 19.217
iter 1198 | ep_len   52.7 | ep_ret    24.81 | pi +0.008 | v 1.252 | ent 126.61 | std 19.252
iter 1199 | ep_len   57.1 | ep_ret    27.01 | pi -0.044 | v 0.876 | ent 126.67 | std 19.297
iter 1200 | ep_len   59.7 | ep_ret    28.28 | pi -0.135 | v 1.090 | ent 126.71 | std 19.321
iter 1201 | ep_len   63.5 | ep_ret    30.20 | pi -0.136 | v 1.209 | ent 126.76 | std 19.359
iter 1202 | ep_len   54.7 | ep_ret    25.84 | pi -0.067 | v 1.040 | ent 126.79 | std 19.373
iter 1203 | ep_len   56.3 | ep_ret    26.56 | pi -0.142 | v 0.891 | ent 126.86 | std 19.419
iter 1204 | ep_len   55.5 | ep_ret    26.20 | pi -0.130 | v 0.960 | ent 126.95 | std 19.483
iter 1205 | ep_len   59.4 | ep_ret    28.04 | pi -0.154 | v 1.284 | ent 126.97 | std 19.500
iter 1206 | ep_len   62.7 | ep_ret    29.80 | pi -0.185 | v 1.218 | ent 127.02 | std 19.533
iter 1207 | ep_len   54.9 | ep_ret    25.67 | pi -0.175 | v 0.941 | ent 127.08 | std 19.576
iter 1208 | ep_len   61.6 | ep_ret    29.09 | pi -0.105 | v 0.840 | ent 127.16 | std 19.631
iter 1209 | ep_len   58.5 | ep_ret    27.79 | pi -0.059 | v 0.831 | ent 127.23 | std 19.677
iter 1210 | ep_len   62.9 | ep_ret    29.99 | pi -0.173 | v 1.453 | ent 127.29 | std 19.716
iter 1211 | ep_len   57.8 | ep_ret    27.03 | pi -0.133 | v 1.317 | ent 127.31 | std 19.734
iter 1212 | ep_len   56.9 | ep_ret    26.88 | pi -0.136 | v 0.714 | ent 127.39 | std 19.789
iter 1213 | ep_len   53.4 | ep_ret    24.96 | pi -0.071 | v 0.776 | ent 127.44 | std 19.826
iter 1214 | ep_len   58.3 | ep_ret    27.65 | pi -0.098 | v 1.127 | ent 127.50 | std 19.864
iter 1215 | ep_len   60.1 | ep_ret    28.59 | pi -0.169 | v 0.841 | ent 127.56 | std 19.908
iter 1216 | ep_len   56.3 | ep_ret    26.31 | pi -0.168 | v 0.801 | ent 127.67 | std 19.980
iter 1217 | ep_len   53.0 | ep_ret    24.83 | pi -0.134 | v 0.768 | ent 127.73 | std 20.023
iter 1218 | ep_len   63.7 | ep_ret    30.36 | pi -0.158 | v 1.376 | ent 127.77 | std 20.057
iter 1219 | ep_len   53.1 | ep_ret    24.76 | pi -0.143 | v 0.720 | ent 127.87 | std 20.124
iter 1220 | ep_len   56.9 | ep_ret    26.54 | pi -0.168 | v 0.807 | ent 127.94 | std 20.175
iter 1221 | ep_len   58.8 | ep_ret    27.71 | pi -0.108 | v 0.727 | ent 128.00 | std 20.212
iter 1222 | ep_len   57.1 | ep_ret    26.69 | pi -0.215 | v 0.822 | ent 128.07 | std 20.264
iter 1223 | ep_len   58.8 | ep_ret    27.66 | pi -0.164 | v 0.806 | ent 128.12 | std 20.300
iter 1224 | ep_len   58.3 | ep_ret    27.39 | pi -0.088 | v 1.019 | ent 128.19 | std 20.349
iter 1225 | ep_len   59.0 | ep_ret    27.95 | pi -0.164 | v 1.125 | ent 128.23 | std 20.374
iter 1226 | ep_len   64.9 | ep_ret    30.66 | pi -0.132 | v 1.057 | ent 128.28 | std 20.405
iter 1227 | ep_len   63.8 | ep_ret    29.85 | pi -0.114 | v 1.282 | ent 128.35 | std 20.456
iter 1228 | ep_len   62.6 | ep_ret    30.17 | pi -0.084 | v 1.160 | ent 128.38 | std 20.482
iter 1229 | ep_len   61.2 | ep_ret    28.86 | pi -0.172 | v 0.803 | ent 128.40 | std 20.501
iter 1230 | ep_len   59.0 | ep_ret    28.07 | pi -0.090 | v 1.073 | ent 128.44 | std 20.528
iter 1231 | ep_len   58.3 | ep_ret    27.43 | pi -0.127 | v 0.927 | ent 128.50 | std 20.569
iter 1232 | ep_len   54.5 | ep_ret    25.63 | pi -0.109 | v 0.738 | ent 128.55 | std 20.602
iter 1233 | ep_len   57.9 | ep_ret    27.29 | pi -0.139 | v 0.832 | ent 128.59 | std 20.635
iter 1234 | ep_len   62.8 | ep_ret    29.75 | pi -0.168 | v 1.133 | ent 128.61 | std 20.653
iter 1235 | ep_len   57.6 | ep_ret    27.39 | pi -0.165 | v 1.162 | ent 128.66 | std 20.689
iter 1236 | ep_len   57.2 | ep_ret    26.85 | pi -0.198 | v 1.007 | ent 128.71 | std 20.730
iter 1237 | ep_len   58.8 | ep_ret    27.81 | pi -0.196 | v 0.841 | ent 128.79 | std 20.788
iter 1238 | ep_len   59.7 | ep_ret    28.13 | pi -0.233 | v 1.349 | ent 128.83 | std 20.815
iter 1239 | ep_len   50.6 | ep_ret    23.47 | pi -0.170 | v 0.647 | ent 128.81 | std 20.801
iter 1240 | ep_len   56.3 | ep_ret    26.45 | pi -0.103 | v 0.754 | ent 128.86 | std 20.840
iter 1241 | ep_len   60.1 | ep_ret    28.67 | pi -0.140 | v 0.798 | ent 128.96 | std 20.920
iter 1242 | ep_len   59.5 | ep_ret    28.25 | pi -0.097 | v 0.832 | ent 128.99 | std 20.940
iter 1243 | ep_len   55.6 | ep_ret    25.67 | pi -0.129 | v 0.608 | ent 129.03 | std 20.967
iter 1244 | ep_len   57.4 | ep_ret    27.09 | pi -0.237 | v 1.201 | ent 129.11 | std 21.026
iter 1245 | ep_len   60.2 | ep_ret    28.89 | pi -0.098 | v 1.656 | ent 129.16 | std 21.066
iter 1246 | ep_len   59.5 | ep_ret    27.97 | pi -0.207 | v 0.875 | ent 129.20 | std 21.095
iter 1247 | ep_len   58.3 | ep_ret    27.34 | pi -0.181 | v 1.162 | ent 129.26 | std 21.139
iter 1248 | ep_len   53.9 | ep_ret    25.40 | pi -0.115 | v 0.956 | ent 129.33 | std 21.188
iter 1249 | ep_len   59.6 | ep_ret    28.22 | pi -0.028 | v 1.002 | ent 129.36 | std 21.210
iter 1250 | ep_len   54.7 | ep_ret    25.85 | pi -0.028 | v 1.057 | ent 129.42 | std 21.254
iter 1251 | ep_len   61.6 | ep_ret    29.09 | pi -0.050 | v 1.085 | ent 129.47 | std 21.292
